vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,comment_contexts,video_url,extraction_method,search_query,vibe_category_hint
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",Another Love,Tom Odell,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 1 in sequence. Listener context: ""the best sad song in history"" (77423 likes)",Various,77423,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,0,2,https://youtube.com/watch?v=Jkj36B1YuDU,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",WILDFLOWER,@BillieEilish,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 2 in sequence. Listener context: ""my younger self"" (2728 likes)",Various,2728,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,1,1,https://youtube.com/watch?v=8ObJEXpmZ10,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",Beautiful Things,Benson Boone,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 3 in sequence. Listener context: ""astounding"" (1818 likes)",Various,1818,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,2,1,https://youtube.com/watch?v=Oa_RSwwpPaA,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",Train Wreck,James Arthur,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 4 in sequence. Listener context: ""really speaking to me in this season of life"" (52 likes)",Various,52,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,3,2,https://youtube.com/watch?v=CveANi17YfU,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",With You,Dean Lewis,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 5 in sequence. Listener context: ""they were written straight from the heart"" (256 likes)",Various,256,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,4,3,https://youtube.com/watch?v=GurljGjfrVs,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",Next Summer,Damiano David,From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 6 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,5,0,https://youtube.com/watch?v=nZb8sKIS5uE,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",Old Phone,Ed Sheeran,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 7 in sequence. Listener context: ""his songs during '+' and 'X'"" (1304 likes)",Various,1304,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,6,2,https://youtube.com/watch?v=KoM13RvBHrk,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...","Fire On Fire (From ""Watership Down"")",Sam Smith,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 8 in sequence. Listener context: ""so beautiful, I’m crying 😭😭😭"" (15240 likes)",Various,15240,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,7,1,https://youtube.com/watch?v=vk_xq1P7vIU,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",Used To Be Young,Miley Cyrus,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 9 in sequence. Listener context: ""an end to another era and the start of a new journey"" (4606 likes)",Various,4606,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,8,1,https://youtube.com/watch?v=IZ3XMOdOdKM,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",dear anxiety,BLÜ EYES,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 10 in sequence. Listener context: ""gorgeous ❤"" (28 likes)",Various,28,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,9,1,https://youtube.com/watch?v=GRCXXTse-JI,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",blue,yung kai,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 11 in sequence. Listener context: ""its been out for years"" (51 likes)",Various,51,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,10,1,https://youtube.com/watch?v=IpFX2vq8HKw,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",To Be Free,Sam Smith,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 12 in sequence. Listener context: ""Lay Me Down"" (304 likes)",Various,304,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,11,1,https://youtube.com/watch?v=xSJy3LvWGkw,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",Car's Outside,James Arthur,From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 13 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,12,0,https://youtube.com/watch?v=xUT3ZcbVWmQ,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",bittersweet,Madison Beer,From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 14 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,13,0,https://youtube.com/watch?v=YcpMVsvK8pk,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,"SAD SONGS 2025 - Sad Love Songs Playlist - SAD SONGS 2025 - Sad Love Songs Playlist. Welcome to our Sad Love Songs Playlist, a collection of heartfelt tracks that speak ...",back to friends,sombr,"From YouTube playlist: SAD SONGS 2025 - Sad Love Songs Playlist. Position 15 in sequence. Listener context: ""locking eyes with that person across a crowded room"" (14894 likes)",Various,14894,high,https://youtube.com/playlist?list=PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,youtube,,,,,,SAD SONGS 2025 - Sad Love Songs Playlist,PL3-sRm8xAzY-w9GS19pLXMyFRTuJcuUjy,14,1,https://youtube.com/watch?v=c8zq4kAn_O0,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,"Love is Gone ft. Dylan Matthew (Acoustic) ""I'm sorry don't leave me""",SLANDER,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 1 in sequence. Listener context: ""absolute trash when I get bad grades"" (6210 likes)",Various,6210,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,0,1,https://youtube.com/watch?v=mv23MnaNvGM,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,At My Worst,Pink Sweat$,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 2 in sequence. Listener context: ""added to our *Beautiful Sad Songs Playlist* on Spotify : https://lnkfi"" (876 likes)",Various,876,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,1,3,https://youtube.com/watch?v=NRDBtKe6hyE,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Here's Your Perfect,Jamie Miller,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 3 in sequence. Listener context: ""pure heartbreak 💔"" (110 likes)",Various,110,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,2,3,https://youtube.com/watch?v=u_yTnSykui8,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Dusk Till Dawn,ZAYN & Sia,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 4 in sequence. Listener context: ""that emotions you wanna feel"" (27 likes)",Various,27,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,3,6,https://youtube.com/watch?v=f-BY_TRGGlg,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,happier,Olivia Rodrigo,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 5 in sequence. Listener context: ""la vien rose"" (37 likes)",Various,37,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,4,1,https://youtube.com/watch?v=W54ge1-qEjw,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Reckless,Madison Beer,From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 6 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,5,0,https://youtube.com/watch?v=7_N3xLwF3PY,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,For Tonight,Giveon,From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 7 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,6,0,https://youtube.com/watch?v=pIzrkLKbszU,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,DIE FOR YOU | Tiktok Song,The Weeknd,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 8 in sequence. Listener context: ""in long-distance relationship 🙂"" (292 likes)",Various,292,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,7,1,https://youtube.com/watch?v=FNgbrbjunXc,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Heartbreak Anniversary,Giveon,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 9 in sequence. Listener context: ""added to our *Beautiful Sad Songs Playlist* on Spotify : https://lnkfi"" (303 likes)",Various,303,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,8,1,https://youtube.com/watch?v=L8oNmaWE8Ag,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Heather,Conan Gray,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 10 in sequence. Listener context: ""actually so good"" (4880 likes)",Various,4880,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,9,1,https://youtube.com/watch?v=kmAErqIFlY0,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Good Without,Mimi Webb,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 11 in sequence. Listener context: ""added to our *Beautiful Sad Songs Playlist* on Spotify : https://lnkfi"" (37 likes)",Various,37,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,10,2,https://youtube.com/watch?v=fJOJtJqymkc,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,"Drivers License ""red lights stop signs I still see your face""",Olivia Rodrigo,From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 12 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,11,0,https://youtube.com/watch?v=15_fUBK4JmQ,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Cloud 9,Paravi,From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 13 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,12,0,https://youtube.com/watch?v=9z1gWUVtYwc,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,Dumb Love,Mimi Webb,"From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 14 in sequence. Listener context: ""the perfect summer 2021 vibes"" (52 likes)",Various,52,high,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,13,2,https://youtube.com/watch?v=8MskSZVP_L0,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Sad Songs Playlist 2024 🌧️ with Lyrics - Beautiful songs to break your heart. This playlist contains only the most beautiful sad songs ever written and sung.,I Need Love,Zara Larsson ft. Trevor Daniel,From YouTube playlist: Sad Songs Playlist 2024 🌧️ with Lyrics. Position 15 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,youtube,,,,,,Sad Songs Playlist 2024 🌧️ with Lyrics,PL1y8hJl4KWcQwFEaBFTgxwhNQwE5SinuO,14,0,https://youtube.com/watch?v=lhlae0KUm5I,youtube_playlist_with_comments,sad songs playlist,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,Too Good At Goodbyes,Sam Smith,"From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 1 in sequence. Listener context: ""heaven, but it hurts like hell"" (9310 likes)",Various,9310,high,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,0,1,https://youtube.com/watch?v=J_ub7Etch2U,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,Thinking Out Loud,Ed Sheeran,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 2 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,1,0,https://youtube.com/watch?v=lp-EO5I60KA,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,See You Again ft. Charlie Puth Furious 7 Soundtrack,Wiz Khalifa,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 3 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,2,0,https://youtube.com/watch?v=RgKAFK5djSk,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,Hello,Adele,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 4 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,3,0,https://youtube.com/watch?v=YQHsXMglC9A,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,All of Me,John Legend,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 5 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,4,0,https://youtube.com/watch?v=450p7goxZqg,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,I'm Not The Only One,Sam Smith,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 7 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,6,0,https://youtube.com/watch?v=nCkpzqqog4k,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,Photograph,Ed Sheeran,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 8 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,7,0,https://youtube.com/watch?v=nSDgHBxUbVQ,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,Someone Like You,Adele,"From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 9 in sequence. Listener context: ""still legendary"" (8897 likes)",Various,8897,high,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,8,1,https://youtube.com/watch?v=hLQl3WQQoQ0,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,When We Were Young (Live at The Church Studios),Adele,"From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 10 in sequence. Listener context: ""like a fine wine, it keeps getting better with age"" (5462 likes)",Various,5462,high,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,9,1,https://youtube.com/watch?v=DDWKuo3gXMQ,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,The Scientist,Coldplay,"From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 11 in sequence. Listener context: ""already sad, but you come here to get even more sadder"" (12895 likes)",Various,12895,high,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,10,2,https://youtube.com/watch?v=RB-RcX5DS5A,youtube_playlist_with_comments,crying music,emotional_sad
Emotional/Sad,Best Sad Songs that Make You Cry - Romance Music Playlist,Just The Way You Are,Bruno Mars,"From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 12 in sequence. Listener context: ""still as good as ever"" (1108 likes)",Various,1108,high,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,11,1,https://youtube.com/watch?v=LjhCEhWiKXk,youtube_playlist_with_comments,crying music,emotional_sad
